Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
96,1.500000e+00,4.500000e+00,3.291636e+00,3.282871e+00,-8.765475e-03,2.662954e-03
97,2.500000e+00,4.500000e+00,3.344262e+00,3.336534e+00,-7.728428e-03,2.310951e-03
98,3.500000e+00,4.500000e+00,3.394257e+00,3.388101e+00,-6.156475e-03,1.813791e-03
99,5.500000e+00,4.500000e+00,3.478467e+00,3.470837e+00,-7.630734e-03,2.193706e-03
100,6.500000e+00,4.500000e+00,3.511068e+00,3.505349e+00,-5.718970e-03,1.628840e-03
101,7.500000e+00,4.500000e+00,3.537411e+00,3.531249e+00,-6.161622e-03,1.741845e-03
102,8.500000e+00,4.500000e+00,3.557978e+00,3.554748e+00,-3.229279e-03,9.076165e-04
103,9.500000e+00,4.500000e+00,3.573320e+00,3.565773e+00,-7.546804e-03,2.111987e-03
104,1.050000e+01,4.500000e+00,3.583934e+00,3.578617e+00,-5.317044e-03,1.483577e-03
105,1.150000e+01,4.500000e+00,3.590214e+00,3.586695e+00,-3.518900e-03,9.801365e-04
106,1.250000e+01,4.500000e+00,3.592438e+00,3.593330e+00,8.913687e-04,2.481236e-04
107,1.350000e+01,4.500000e+00,3.590787e+00,3.590787e+00,-8.881784e-16,2.473493e-16
108,1.350000e+01,4.500000e+00,3.590787e+00,0.000000e+00,-3.590787e+00,1.000000e+00
109,-4.500000e+00,-2.250000e+01,2.806030e+00,3.284607e+00,4.785774e-01,1.705532e-01
110,-4.500000e+00,-2.150000e+01,2.875570e+00,3.284607e+00,4.090371e-01,1.422456e-01
111,-4.500000e+00,-2.050000e+01,2.944240e+00,3.284607e+00,3.403667e-01,1.156043e-01
112,-4.500000e+00,-1.950000e+01,3.010335e+00,3.284607e+00,2.742720e-01,9.111013e-02
113,-4.500000e+00,-1.850000e+01,3.072338e+00,3.284607e+00,2.122685e-01,6.909020e-02
114,-4.500000e+00,-1.750000e+01,3.128974e+00,3.284607e+00,1.556328e-01,4.973925e-02
115,-4.500000e+00,-1.650000e+01,3.179213e+00,3.284607e+00,1.053936e-01,3.315084e-02
116,-4.500000e+00,-1.550000e+01,3.222260e+00,3.284607e+00,6.234723e-02,1.934892e-02
117,-4.500000e+00,-1.450000e+01,3.257525e+00,3.284607e+00,2.708238e-02,8.313791e-03
118,4.500000e+00,-2.250000e+01,2.817771e+00,3.495145e+00,6.773736e-01,2.403934e-01
119,4.500000e+00,-2.150000e+01,2.910688e+00,3.495145e+00,5.844568e-01,2.007968e-01
120,4.500000e+00,-2.050000e+01,3.005552e+00,3.495145e+00,4.895924e-01,1.628960e-01
121,4.500000e+00,-1.950000e+01,3.098604e+00,3.495145e+00,3.965408e-01,1.279740e-01
122,4.500000e+00,-1.850000e+01,3.186490e+00,3.495145e+00,3.086550e-01,9.686364e-02
